Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Introducing the declarative dungeon,"Programming Languages: Implementations, Logics, and Programs",,,,10.1007/BFb0033858,David De Roure,1997,https://link.springer.com/chapter/10.1007/BFb0033858,Conference paper
Unified Theories of Programming,Mathematical Methods in Program Development,,,,10.1007/978-3-642-60858-2_21,C. A. R. Hoare,1997,https://link.springer.com/chapter/10.1007/978-3-642-60858-2_21,Conference paper
Synthesizing structured analysis and object‐based formal specifications,Annals of Software Engineering,,,,10.1023/A:1018921517893,David L. ColemanAlbert L. Baker,1997,https://link.springer.com/article/10.1023/A:1018921517893,Article
"Decidability and undecidability of the halting problem on Turing machines, a survey",Logical Foundations of Computer Science,,,,10.1007/3-540-63045-7_23,Maurice Margenstern,1997,https://link.springer.com/chapter/10.1007/3-540-63045-7_23,Conference paper
Using PVS to prove a Z refinement: A case study,FME '97: Industrial Applications and Strengthened Foundations of Formal Methods,,,,10.1007/3-540-63533-5_30,David W. J. Stringer-CalvertSusan StepneyIan Wand,1997,https://link.springer.com/chapter/10.1007/3-540-63533-5_30,Conference paper
Software specification using LASS,Advances in Computing Science — ASIAN'97,,,,10.1007/3-540-63875-X_69,Mihal BadonskiMirjana IvanovicZoran Budimac,1997,https://link.springer.com/chapter/10.1007/3-540-63875-X_69,Conference paper
SHIFT: A formalism and a programming language for dynamic networks of hybrid automata,Hybrid Systems IV,,,,10.1007/BFb0031558,Akash DeshpandeAleks GöllüPravin Varaiya,1997,https://link.springer.com/chapter/10.1007/BFb0031558,Conference paper
The design of a coordination language for multi-agent systems,"Intelligent Agents III Agent Theories, Architectures, and Languages",,,,10.1007/BFb0013596,Mihai BarbuceanuMark S. Fox,1997,https://link.springer.com/chapter/10.1007/BFb0013596,Conference paper
Genesis of Algorithmic Languages,Mathematical Methods in Program Development,,,,10.1007/978-3-642-60858-2_19,Friedrich L. Bauer,1997,https://link.springer.com/chapter/10.1007/978-3-642-60858-2_19,Conference paper
Finite unions for Ada 95,Reliable Software Technologies — Ada-Europe '97,,,,10.1007/3-540-63114-3_1,Bernd HolzmüllerErhard Plödereder,1997,https://link.springer.com/chapter/10.1007/3-540-63114-3_1,Conference paper
On partial validation of logic programs,Algebraic Methodology and Software Technology,,,,10.1007/BFb0000483,Sébastien LimetFrédéric Saubion,1997,https://link.springer.com/chapter/10.1007/BFb0000483,Conference paper
Systematic unit-testing of Ada programs,Reliable Software Technologies — Ada-Europe '97,,,,10.1007/3-540-63114-3_7,Joachim WegenerInes Fey,1997,https://link.springer.com/chapter/10.1007/3-540-63114-3_7,Conference paper
Automatic translation of VDM-SL specifications into gofer,FME '97: Industrial Applications and Strengthened Foundations of Formal Methods,,,,10.1007/3-540-63533-5_14,Paul Mukherjee,1997,https://link.springer.com/chapter/10.1007/3-540-63533-5_14,Conference paper
Semantics and compilation of recursive sequential streams in 81/2,"Programming Languages: Implementations, Logics, and Programs",,,,10.1007/BFb0033846,Jean-Louis GiavittoDominique De VitoOlivier Michel,1997,https://link.springer.com/chapter/10.1007/BFb0033846,Conference paper
A framework for modular formal specification and verification,FME '97: Industrial Applications and Strengthened Foundations of Formal Methods,,,,10.1007/3-540-63533-5_28,Pierre MichelVirginie Wiels,1997,https://link.springer.com/chapter/10.1007/3-540-63533-5_28,Conference paper
Mosel: A flexible toolset for monadic second-order logic,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/BFb0035388,Peter KelbTiziana MargariaMichael MendlerClaudia Gsottberger,1997,https://link.springer.com/chapter/10.1007/BFb0035388,Conference paper
Formal verification of logic programs: Foundations and implementation,Logical Foundations of Computer Science,,,,10.1007/3-540-63045-7_36,Robert F. Stärk,1997,https://link.springer.com/chapter/10.1007/3-540-63045-7_36,Conference paper
XSB: A system for efficiently computing well-founded semantics,Logic Programming And Nonmonotonic Reasoning,,,,10.1007/3-540-63255-7_33,Prasad RaoKonstantinos SagonasTerrance SwiftDavid S. WarrenJuliana Freire,1997,https://link.springer.com/chapter/10.1007/3-540-63255-7_33,Conference paper
Class refinement and interface refinement in object-oriented programs,FME '97: Industrial Applications and Strengthened Foundations of Formal Methods,,,,10.1007/3-540-63533-5_5,Anna MikhajlovaEmil Sekerinski,1997,https://link.springer.com/chapter/10.1007/3-540-63533-5_5,Conference paper
Coordinating functional processes using Petri nets,Implementation of Functional Languages,,,,10.1007/3-540-63237-9_24,Claus Aßmann,1997,https://link.springer.com/chapter/10.1007/3-540-63237-9_24,Conference paper
Some results in the join-calculus,Theoretical Aspects of Computer Software,,,,10.1007/BFb0014554,Jean-Jacques Lévy,1997,https://link.springer.com/chapter/10.1007/BFb0014554,Conference paper
Logical and operational methods in the analysis of programs and systems,Analysis and Verification of Multiple-Agent Languages,,,,10.1007/3-540-62503-8_1,F. NielsonP. CousotM. DamP. DeganoP. JouvelotA. MycroftB. Thomsen,1997,https://link.springer.com/chapter/10.1007/3-540-62503-8_1,Conference paper
Specifying complex and structured systems with Evolving Algebras,TAPSOFT '97: Theory and Practice of Software Development,,,,10.1007/BFb0030624,Wolfgang May,1997,https://link.springer.com/chapter/10.1007/BFb0030624,Conference paper
Preservation and reflection in specification,Algebraic Methodology and Software Technology,,,,10.1007/BFb0000484,A. LopesJ. L. Fiadeiro,1997,https://link.springer.com/chapter/10.1007/BFb0000484,Conference paper
Safe folding/unfolding with conditional narrowing,Algebraic and Logic Programming,,,,10.1007/BFb0026999,M. AlpuenteM. FalaschiG. MorenoG. Vidal,1997,https://link.springer.com/chapter/10.1007/BFb0026999,Conference paper
High level process modeling for SCM systems,Software Configuration Management,,,,10.1007/3-540-63014-7_7,Jacky EstublierSamir DamiMahfoud Amiour,1997,https://link.springer.com/chapter/10.1007/3-540-63014-7_7,Conference paper
Towards a formalization of the Unified Modeling Language,ECOOP'97 — Object-Oriented Programming,,,,10.1007/BFb0053386,Ruth BreuUrsula HinkelChristoph HofmannCornel KleinBarbara PaechBernhard RumpeVeronika Thurner,1997,https://link.springer.com/chapter/10.1007/BFb0053386,Conference paper
Computing non-ground representations of stable models,Logic Programming And Nonmonotonic Reasoning,,,,10.1007/3-540-63255-7_14,Thomas EiterJames LuV. S. Subrahmanian,1997,https://link.springer.com/chapter/10.1007/3-540-63255-7_14,Conference paper
Lectures on Semantics: The Initial Algebra and Final Coalgebra Perspectives,Logic of Computation,,,,10.1007/978-3-642-59048-1_1,Peter Aczel,1997,https://link.springer.com/chapter/10.1007/978-3-642-59048-1_1,Conference paper
Modeling data-intensive reactive systems with relational transition systems,Acta Informatica,,,,10.1007/s002360050041,Alexander TuzhilinZvi M. Kedem,1996,https://link.springer.com/article/10.1007/s002360050041,Article
High-level characteristics of or- and independent and-parallelism in prolog,International Journal of Parallel Programming,,,,10.1007/BF02583023,Kish ShenManuel V. Hermenegildo,1996,https://link.springer.com/article/10.1007/BF02583023,Article
Toward the concurrent implementation of computational systems,Algebraic and Logic Programming,,,,10.1007/3-540-61735-3_1,Ilies AlouiniClaude Kirchner,1996,https://link.springer.com/chapter/10.1007/3-540-61735-3_1,Conference paper
An And/Or-Parallel implementation of AKL,New Generation Computing,,,,10.1007/BF03037217,Johan MonteliusKhayri A. M. Ali,1996,https://link.springer.com/article/10.1007/BF03037217,Article
Realizing EQL programs for bounded-time excution,Journal of Systems Integration,,,,10.1007/BF02262752,Aloysius K. MokRwo-Hsi WangChih-Kan WangLuqi,1996,https://link.springer.com/article/10.1007/BF02262752,Article
Linear time hierarchies for a functional language machine model,Programming Languages and Systems — ESOP '96,,,,10.1007/3-540-61055-3_45,Eva Rose,1996,https://link.springer.com/chapter/10.1007/3-540-61055-3_45,Conference paper
Backtrackable state with linear affine implication and Assumption Grammars,"Concurrency and Parallelism, Programming, Networking, and Security",,,,10.1007/BFb0027779,Paul TarauVeronica DahlAndrew Fall,1996,https://link.springer.com/chapter/10.1007/BFb0027779,Conference paper
Process calculi at work — An account of the LCS project,Parallel Symbolic Languages and Systems,,,,10.1007/BFb0023073,Bernard Berthomieu,1996,https://link.springer.com/chapter/10.1007/BFb0023073,Conference paper
Andorra-I compilation,New Generation Computing,,,,10.1007/BF03037216,Vítor Santos CostaDavid H. D. WarrenRong Yang,1996,https://link.springer.com/article/10.1007/BF03037216,Article
Rewrite semantics for production rule systems: Theory and applications,Automated Deduction — Cade-13,,,,10.1007/3-540-61511-3_110,Wayne SnyderJames G. Schmolze,1996,https://link.springer.com/chapter/10.1007/3-540-61511-3_110,Conference paper
AgentSpeak(L): BDI agents speak out in a logical computable language,Agents Breaking Away,,,,10.1007/BFb0031845,Anand S. Rao,1996,https://link.springer.com/chapter/10.1007/BFb0031845,Conference paper
A calculus of mobile agents,CONCUR '96: Concurrency Theory,,,,10.1007/3-540-61604-7_67,Cédric FournetGeorges GonthierJean-Jacques LevyLuc MarangetDidier Rémy,1996,https://link.springer.com/chapter/10.1007/3-540-61604-7_67,Conference paper
Annotated structure shape graphs for abstract analysis of Prolog,"Programming Languages: Implementations, Logics, and Programs",,,,10.1007/3-540-61756-6_79,Geoffrey WeyerWilliam Winsborough,1996,https://link.springer.com/chapter/10.1007/3-540-61756-6_79,Conference paper
Rewriting logic as a semantic framework for concurrency: a progress report,CONCUR '96: Concurrency Theory,,,,10.1007/3-540-61604-7_64,José Meseguer,1996,https://link.springer.com/chapter/10.1007/3-540-61604-7_64,Conference paper
An evolving algebra abstract machine,Computer Science Logic,,,,10.1007/3-540-61377-3_39,Giuseppe Del CastilloIgor ĐurđanovićUwe Glässer,1996,https://link.springer.com/chapter/10.1007/3-540-61377-3_39,Conference paper
Predicate abstractions in higher-order logic programming,New Generation Computing,,,,10.1007/BF03037499,Weidong ChenDavid Scott Warren,1996,https://link.springer.com/article/10.1007/BF03037499,Article
Applying research results in the industrial environment: The case of the TRIO specification language,Algebraic Methodology and Software Technology,,,,10.1007/BFb0014305,Dino Mandrioli,1996,https://link.springer.com/chapter/10.1007/BFb0014305,Conference paper
A compiler for nondeterministic term rewriting systems,Rewriting Techniques and Applications,,,,10.1007/3-540-61464-8_50,Marian Vittek,1996,https://link.springer.com/chapter/10.1007/3-540-61464-8_50,Conference paper
Relative normalization in Deterministic Residual Structures,Trees in Algebra and Programming — CAAP '96,,,,10.1007/3-540-61064-2_37,John GlauertZurab Khasidashvili,1996,https://link.springer.com/chapter/10.1007/3-540-61064-2_37,Conference paper
"Deterministic, error-correcting combinator parsers",Advanced Functional Programming,,,,10.1007/3-540-61628-4_7,S. Doaitse SwierstraLuc Duponcheel,1996,https://link.springer.com/chapter/10.1007/3-540-61628-4_7,Conference paper
Saving space by fully exploiting invisible transitions,Computer Aided Verification,,,,10.1007/3-540-61474-5_81,Hillel MillerShmuel Katz,1996,https://link.springer.com/chapter/10.1007/3-540-61474-5_81,Conference paper
Modeling sharing and recursion for weak reduction strategies using explicit substitution,"Programming Languages: Implementations, Logics, and Programs",,,,10.1007/3-540-61756-6_99,Zine-El-Abidine BenaissaPierre LescanneKristoffer H. Rose,1996,https://link.springer.com/chapter/10.1007/3-540-61756-6_99,Conference paper
Practical aspects of specialization of Algol-like programs,Partial Evaluation,,,,10.1007/3-540-61580-6_2,Mikhail A. BulyonkovDmitry V. Kochetov,1996,https://link.springer.com/chapter/10.1007/3-540-61580-6_2,Conference paper
Efficient resource management for linear logic proof search,Extensions of Logic Programming,,,,10.1007/3-540-60983-0_5,Iliano CervesatoJoshua S. HodasFrank Pfenning,1996,https://link.springer.com/chapter/10.1007/3-540-60983-0_5,Conference paper
EVP: Integration of FDTs for the analysis and verification of communication protocols,Computer Aided Verification,,,,10.1007/3-540-61474-5_90,P. MerinoJ. M. Troya,1996,https://link.springer.com/chapter/10.1007/3-540-61474-5_90,Conference paper
Termination analysis for offline partial evaluation of a higher order functional language,Static Analysis,,,,10.1007/3-540-61739-6_34,Peter Holst AndersenCarsten Kehler Holst,1996,https://link.springer.com/chapter/10.1007/3-540-61739-6_34,Conference paper
A proof tool for reasoning about functional programs,Theorem Proving in Higher Order Logics,,,,10.1007/BFb0105400,Graham Collins,1996,https://link.springer.com/chapter/10.1007/BFb0105400,Conference paper
Partial evaluation scheme for concurrent languages and its correctness,Euro-Par'96 Parallel Processing,,,,10.1007/3-540-61626-8_83,Haruo HosoyaNaoki KobayashiAkinori Yonezawa,1996,https://link.springer.com/chapter/10.1007/3-540-61626-8_83,Conference paper
Algebraic specification of reactive systems,Algebraic Methodology and Software Technology,,,,10.1007/BFb0014335,Manfred Broy,1996,https://link.springer.com/chapter/10.1007/BFb0014335,Conference paper
Full abstraction for lambda calculus with resources and convergence testing,Trees in Algebra and Programming — CAAP '96,,,,10.1007/3-540-61064-2_45,Gérard BoudolCarolina Lavatelli,1996,https://link.springer.com/chapter/10.1007/3-540-61064-2_45,Conference paper
From term rewriting to generalised interaction nets,"Programming Languages: Implementations, Logics, and Programs",,,,10.1007/3-540-61756-6_94,Maribel FernándezIan Mackie,1996,https://link.springer.com/chapter/10.1007/3-540-61756-6_94,Conference paper
A compiler for natural semantics,Compiler Construction,,,,10.1007/3-540-61053-7_61,Mikael Pettersson,1996,https://link.springer.com/chapter/10.1007/3-540-61053-7_61,Conference paper
An application of co-inductive types in Coq: Verification of the alternating bit protocol,Types for Proofs and Programs,,,,10.1007/3-540-61780-9_67,Eduardo Giménez,1996,https://link.springer.com/chapter/10.1007/3-540-61780-9_67,Conference paper
Mode and termination checking for higher-order logic programs,Programming Languages and Systems — ESOP '96,,,,10.1007/3-540-61055-3_44,Ekkehard RohwedderFrank Pfenning,1996,https://link.springer.com/chapter/10.1007/3-540-61055-3_44,Conference paper
